,lat,lon,cf,area,mask,restricted_area
568,46.44,-68.90,0.17359695,167.0116750824774,0.81087935,135.4263184846161
569,43.36,-72.68,0.17355628,176.20680464630925,0.35484695,62.52644796373113
570,42.24,-73.38,0.17355566,179.42562541549046,0.22933674,41.14888775161829
571,46.44,-68.20,0.17351745,167.0116750824774,0.7807567,130.39548629630002
572,45.18,-69.18,0.1735077,170.83317834745975,0.40331632,68.89980865225465
573,45.32,-67.92,0.17348142,170.4126130928419,0.5056633,86.17140016030798
574,45.32,-70.02,0.17347576,170.4126130928419,0.7219388,123.02747550796934
575,45.18,-69.46,0.17347403,170.83317834745975,0.4327041,73.92021516179254
576,45.74,-68.90,0.17342867,169.144822708598,0.40862274,69.1164211994156
577,45.18,-68.62,0.17340858,170.83317834745975,0.5252551,89.73099544933616
578,45.74,-68.34,0.17340687,169.144822708598,0.6709661,113.49044012879094
579,45.60,-68.48,0.17338963,169.56843275332014,0.6357653,107.80572791122775
580,45.46,-68.34,0.17338245,169.99103038910835,0.56071424,95.31639223463233
581,43.08,-72.40,0.17337196,177.01787038764436,0.25071943,44.38181922042114
582,45.32,-68.62,0.1733538,170.4126130928419,0.4947449,84.3107706931576
583,46.44,-68.62,0.1733529,167.0116750824774,0.7929599,132.4335659341664
584,45.74,-69.46,0.1733509,169.144822708598,0.76860225,130.00509164907382
585,45.60,-68.20,0.17334679,169.56843275332014,0.6800617,115.316996298622
586,45.88,-68.62,0.1732697,168.72020278410724,0.75443876,127.28906022047454
587,43.78,-71.84,0.17326,174.98232180147855,0.5918877,103.56988617527799
588,42.10,-73.24,0.17325436,179.82318242602614,0.24583763,44.207304778328805
589,45.32,-69.32,0.17324427,170.4126130928419,0.5755612,98.082892417765
590,46.44,-68.06,0.17323576,167.0116750824774,0.74856114,125.01845054023951
591,42.24,-73.24,0.17322342,179.42562541549046,0.37607145,67.47685567238979
592,45.32,-67.64,0.17311077,170.4126130928419,0.6443877,109.81179555358486
593,45.18,-68.48,0.17309658,170.83317834745975,0.6478061,110.66677638217804
594,43.78,-72.40,0.17305829,174.98232180147855,0.43874615,76.77282076233945
595,45.32,-68.48,0.17305762,170.4126130928419,0.3464796,59.04449311745199
596,44.90,-70.58,0.17304,171.67124647149276,0.66045916,113.38184737886726
597,46.86,-68.20,0.17303593,165.71980039140476,0.5650052,93.6325461833125
598,46.02,-69.18,0.17300576,168.2945755150426,0.7619388,128.23016865603915
599,46.30,-68.20,0.17294195,167.4403091140274,0.69681394,116.67474167632047
600,42.52,-73.10,0.17289612,178.62729999041667,0.2920863,52.174587710889455
601,45.88,-69.60,0.17283721,168.72020278410724,0.6497431,109.62478423864954
602,45.88,-68.48,0.17282434,168.72020278410724,0.67306125,113.5590308628798
603,45.46,-69.18,0.1728201,169.99103038910835,0.7737245,131.52622437431117
604,42.10,-73.38,0.17281364,179.82318242602614,0.27147996,48.818391137469284
605,46.16,-69.04,0.17280829,167.86794344261318,0.7511735,126.09794998347026
606,43.50,-72.26,0.17280361,175.79969249841446,0.46265304,81.33426232120203
607,43.36,-72.54,0.17279725,176.20680464630925,0.25744897,45.364260587233105
608,45.60,-67.78,0.17279333,169.56843275332014,0.6167857,104.58738535668974
609,43.92,-71.70,0.17279325,174.5720681325521,0.5701439,99.53119599586446
610,45.46,-69.74,0.1727818,169.99103038910835,0.77561224,131.84712302182535
611,45.74,-68.20,0.17277566,169.144822708598,0.70969415,120.04109069024815
612,46.30,-68.62,0.17277262,167.4403091140274,0.68964285,115.47401141035633
613,46.44,-68.76,0.17274211,167.0116750824774,0.74090445,123.73969334013285
614,45.74,-68.48,0.17273411,169.144822708598,0.715519,121.02633626372099
615,46.02,-69.74,0.17273019,168.2945755150426,0.8104082,136.38729980413297
616,46.58,-68.90,0.17271678,166.5820439071243,0.76202464,126.93962221153406
617,46.30,-67.92,0.17270306,167.4403091140274,0.6041837,101.16470111253983
618,43.92,-72.40,0.17268702,174.5720681325521,0.45729703,79.83128777364435
619,45.60,-67.92,0.17262733,169.56843275332014,0.63112247,107.01844809669313
620,45.74,-68.06,0.17261966,169.144822708598,0.7416239,125.44183944179396
621,43.22,-72.82,0.17261612,176.612864750847,0.26806122,47.34306010688209
622,45.18,-70.58,0.17260776,170.83317834745975,0.78438777,133.99945534727394
623,43.78,-72.82,0.17259938,174.98232180147855,0.65408164,114.4527244747227
624,45.46,-70.02,0.17259625,169.99103038910835,0.6420919,109.14985863811344
625,46.16,-68.90,0.1725961,167.86794344261318,0.78571427,131.8962384175649
626,45.88,-68.06,0.17258422,168.72020278410724,0.7120918,120.14427349597817
627,45.46,-68.90,0.1725767,169.99103038910835,0.50380266,85.64193279785405
