,lat,lon,cf,area,mask,restricted_area
3164,43.42,-70.66,0.41623318,32.332492045386125,0.36879018,11.923905544810673
3165,46.90,-68.02,0.4161319,30.415646789250555,0.58501786,17.793696593209344
3166,45.82,-70.06,0.41612706,31.022872576167664,0.83781415,25.991401687474823
3167,41.98,-73.06,0.41609448,33.09118000565935,0.52429754,17.349624121089047
3168,44.62,-73.36,0.41602567,31.68463127996612,0.04638889,1.4698148939653097
3169,42.76,-71.20,0.41598183,32.68278825845872,0.000698812,0.022839125115083177
3170,44.20,-69.70,0.41594237,31.912978114445977,0.5017836,16.01340934465904
3171,41.80,-71.98,0.41592976,33.184556075758266,0.36826447,12.220692840079
3172,45.04,-69.82,0.41592568,31.454581893424084,0.85731274,26.96641375386157
3173,43.00,-71.74,0.4159205,32.55590714965131,0.33583334,10.933359063552448
3174,45.34,-68.98,0.4159044,31.28922536812718,0.6848989,21.42995644032138
3175,41.26,-73.00,0.415892,33.462715505174515,0.0,0.0
3176,46.18,-69.58,0.41587746,30.82167810502909,0.55756867,17.18520204720434
3177,46.06,-69.46,0.41585198,30.888878520651335,0.7810974,24.127223075441616
3178,45.52,-70.48,0.415774,31.189599412721627,0.97324616,30.355157772082492
3179,43.42,-71.44,0.41576314,32.332492045386125,0.39555556,12.789296862073474
3180,44.08,-69.88,0.41575208,31.977905634120248,0.41525424,13.278960749557333
3181,44.32,-70.42,0.41572133,31.847910608716553,0.6254459,19.919145188553305
3182,44.98,-69.64,0.4157213,31.48754986185601,0.6601551,20.786667179210617
3183,47.20,-68.32,0.41555944,30.245045820028814,0.7012485,21.209293817433558
3184,45.10,-69.22,0.41551074,31.421579431156854,0.6316885,19.848649612089105
3185,44.62,-68.80,0.4154686,31.68463127996612,0.5059453,16.03069106720838
3186,41.56,-71.98,0.41538996,33.3085478705883,0.30743802,10.240313871103073
3187,43.72,-70.90,0.4152308,32.17184543184877,0.6263377,20.150439899116133
3188,46.72,-69.70,0.41522637,30.5176074158723,0.9301427,28.385729779851882
3189,44.80,-71.92,0.41519383,31.586246442794923,0.49222222,15.54745233624005
3190,44.98,-73.18,0.4151068,31.48754986185601,0.0854609,2.690954389675242
3191,42.76,-72.76,0.4150864,32.68278825845872,0.58127415,18.997660023462018
3192,45.46,-67.60,0.41508543,31.222842316366826,0.69696087,21.761099233886195
3193,41.38,-72.34,0.4150479,33.40115830297754,0.30545455,10.20253585151601
3194,42.46,-73.12,0.4150472,32.840582969547576,0.24848701,8.160458288404467
3195,46.90,-68.56,0.4150305,30.415646789250555,0.81063706,24.656050394744245
3196,44.38,-69.22,0.4150297,31.815324450250383,0.672706,21.402359902799258
3197,42.64,-71.50,0.41499928,32.74601390761334,0.1978738,6.479578239267969
3198,41.44,-73.18,0.4149393,33.3703247422475,0.1414876,4.7214871062490555
3199,42.22,-72.16,0.4149137,32.96617069904041,0.26415095,8.708045220072545
3200,44.08,-71.86,0.4148968,31.977905634120248,0.7536111,24.09890425046544
3201,44.56,-68.68,0.41489375,31.717356781377678,0.35184103,11.159467558290508
3202,45.70,-68.98,0.41477403,31.08966562829776,0.40992865,12.744544649511049
3203,46.78,-68.20,0.4147705,30.483653957000957,0.70368207,21.45080056551485
3204,45.58,-68.50,0.41473565,31.156322305827164,0.67182934,20.93173154010059
3205,42.70,-72.22,0.4147356,32.7144190207372,0.47066152,15.397418213555756
3206,43.96,-70.06,0.41470918,32.04269288293525,0.37201953,11.920507525180696
3207,41.14,-73.48,0.4146606,33.524125923404114,0.001322314,0.04432942194357103
3208,45.28,-68.02,0.4146139,31.32236544344512,0.39479837,12.366018765723608
3209,43.96,-70.30,0.4146106,32.04269288293525,0.314436,10.075375816122754
3210,44.80,-73.30,0.41458502,31.586246442794923,0.124863386,3.943965686747633
3211,43.84,-72.10,0.4145379,32.10733957670218,0.7052778,22.644593838489477
3212,42.40,-71.56,0.4144858,32.872034008731305,0.05233179,1.7202523914006607
3213,46.12,-69.46,0.41446692,30.85529523116192,0.8345997,25.751819333326466
3214,42.16,-71.38,0.41442937,32.997477338693294,0.023495905,0.7753055961322114
3215,41.26,-73.36,0.41441503,33.462715505174515,0.32390574,10.838765501221138
3216,45.16,-68.92,0.4143971,31.388542511245628,0.6925774,21.738995842266757
3217,44.68,-67.96,0.41437918,31.651871032441683,0.71014076,22.477283899584485
3218,44.02,-69.58,0.41436413,32.0103168101614,0.43876338,14.04495480011885
3219,41.20,-73.24,0.41435486,33.49343907913636,0.0009917355,0.03321663224943158
3220,41.62,-71.92,0.41427833,33.277604627405125,0.3289256,10.945856387718415
3221,42.64,-71.44,0.414254,32.74601390761334,0.059748426,1.956522791365503
3222,45.64,-70.06,0.41422614,31.123011032175903,0.7410871,23.064861337018797
3223,42.76,-72.10,0.41421723,32.68278825845872,0.4761111,15.560638727181761
3224,43.84,-72.82,0.4140572,32.10733957670218,0.22870196,7.343011620672272
3225,45.34,-67.96,0.41405112,31.28922536812718,0.5736411,17.948786327518114
3226,42.64,-71.74,0.41403836,32.74601390761334,0.21837875,7.15103366551041
3227,41.32,-72.70,0.4140376,33.431955235210765,0.028099174,0.9394103166144292
3228,46.72,-69.40,0.41403368,30.5176074158723,0.91854936,28.031928725325503
3229,43.90,-70.66,0.41401345,32.07503381693746,0.6516657,20.902198965858005
3230,43.18,-73.24,0.41398337,32.46037132990209,0.64153004,20.824303217912508
3231,42.40,-71.38,0.41393507,32.872034008731305,0.046279814,1.5213116228257575
3232,45.34,-68.50,0.41387317,31.28922536812718,0.4078478,12.761241476970394
3233,44.50,-71.92,0.4138465,31.750047500788828,0.66444445,21.096142740033475
3234,45.94,-69.52,0.41378096,30.95594344242413,0.9702735,30.035731426249736
3235,44.20,-69.52,0.4137653,31.912978114445977,0.42954814,13.708160529439741
3236,42.88,-71.68,0.41374817,32.61941924648213,0.28079095,9.159237876163115
3237,45.52,-68.98,0.41365418,31.189599412721627,0.9372771,29.233296621150153
3238,46.84,-68.56,0.41362122,30.449667069036767,0.89684397,27.308600293951024
3239,44.74,-68.98,0.4135924,31.61907607473005,0.5434007,17.181828226052
3240,41.50,-73.18,0.41356987,33.33945458683344,0.119008265,3.9676706609511947
3241,42.58,-71.50,0.41350335,32.777572884439415,0.050314464,1.6491860002495171
3242,43.12,-71.02,0.41346455,32.49225224656163,0.19222222,6.245732946902206
3243,44.56,-72.88,0.41341826,31.717356781377678,0.61721313,19.576369054273727
3244,42.16,-71.62,0.4133517,32.997477338693294,0.10726765,3.5395617834492166
3245,46.48,-68.86,0.41321132,30.653086216296643,0.9781672,29.983842787439784
