,latitude,longitude
833821,40.17,-90.66
833825,41.09,-90.66
833840,41.37,-90.66
833848,40.57,-90.66
833892,40.29,-90.66
833901,41.13,-90.66
833925,39.69,-90.66
833927,39.65,-90.66
833950,41.45,-90.66
833951,40.13,-90.66
833993,41.21,-90.66
834005,40.89,-90.66
834008,41.01,-90.66
834011,39.61,-90.66
834017,39.41,-90.66
834022,41.29,-90.66
834046,40.69,-90.66
834056,39.45,-90.66
834069,39.37,-90.66
834093,39.01,-90.66
834094,39.53,-90.66
834127,38.97,-90.66
834163,40.73,-90.66
834183,39.49,-90.66
834202,41.25,-90.66
834238,40.61,-90.66
834259,39.57,-90.66
834275,39.05,-90.66
834280,40.65,-90.66
834301,38.93,-90.62
834309,42.49,-90.62
834333,39.25,-90.62
834339,40.41,-90.62
834345,40.97,-90.62
834377,39.65,-90.62
834379,40.13,-90.62
834395,41.25,-90.62
834417,39.69,-90.62
834448,40.25,-90.62
834492,40.21,-90.62
834504,40.53,-90.62
834509,40.49,-90.62
834521,41.45,-90.62
834551,39.61,-90.62
834568,41.29,-90.62
834621,39.77,-90.62
834634,39.21,-90.62
834637,39.73,-90.62
834653,39.53,-90.62
834657,39.85,-90.62
834691,39.89,-90.62
834700,39.29,-90.62
834703,40.45,-90.62
834708,40.17,-90.62
834723,39.81,-90.62
834736,41.49,-90.62
834741,38.97,-90.62
834753,41.21,-90.62
834785,39.93,-90.62
834794,41.17,-90.62
834811,41.09,-90.62
834812,41.13,-90.62
834857,41.05,-90.62
834859,40.05,-90.62
834861,41.01,-90.62
834867,40.93,-90.62
834868,39.09,-90.62
834876,39.45,-90.62
834914,40.73,-90.62
834934,40.37,-90.62
834940,39.33,-90.62
834946,40.09,-90.62
834957,39.97,-90.62
834959,39.01,-90.62
834971,40.89,-90.62
834973,40.77,-90.62
834984,39.13,-90.62
834987,39.49,-90.62
834990,39.57,-90.62
834995,40.57,-90.62
835000,38.89,-90.62
835022,41.33,-90.62
835030,40.61,-90.62
835059,39.17,-90.62
835064,39.37,-90.62
835071,40.85,-90.62
835081,41.41,-90.62
835084,40.81,-90.62
835085,40.65,-90.62
835101,40.01,-90.62
835104,39.41,-90.62
835107,41.37,-90.62
835178,40.33,-90.62
835189,39.05,-90.62
835200,40.29,-90.62
835204,40.69,-90.62
835263,41.29,-90.58
835275,41.33,-90.58
835281,39.41,-90.58
835290,40.49,-90.58
835328,41.37,-90.58
835343,39.61,-90.58
835345,41.41,-90.58
835350,40.53,-90.58
835352,39.17,-90.58
835378,40.65,-90.58
835387,40.61,-90.58
835395,39.49,-90.58
835402,40.57,-90.58
835422,39.13,-90.58
835425,38.89,-90.58
835433,39.21,-90.58
835452,39.09,-90.58
835468,40.29,-90.58
835530,40.45,-90.58
835540,40.09,-90.58
835552,39.29,-90.58
835572,40.73,-90.58
835575,39.33,-90.58
835597,39.53,-90.58
835606,40.25,-90.58
835608,39.25,-90.58
835617,39.37,-90.58
835642,39.01,-90.58
835662,40.13,-90.58
835667,40.41,-90.58
835706,41.01,-90.58
835755,41.09,-90.58
835757,41.13,-90.58
835774,40.21,-90.58
835807,38.97,-90.58
835811,41.17,-90.58
835812,41.25,-90.58
835815,39.45,-90.58
835816,39.77,-90.58
835817,39.05,-90.58
835846,40.77,-90.58
835865,40.97,-90.58
835875,38.93,-90.58
835899,39.65,-90.58
835915,39.69,-90.58
835917,42.49,-90.58
835922,41.49,-90.58
835923,41.45,-90.58
835930,41.21,-90.58
835957,42.45,-90.58
835972,39.81,-90.58
835977,39.85,-90.58
835984,39.93,-90.58
835994,39.89,-90.58
836006,40.85,-90.58
836014,40.89,-90.58
836043,41.05,-90.58
836044,40.05,-90.58
836046,40.93,-90.58
836057,39.97,-90.58
836077,40.37,-90.58
836094,40.69,-90.58
836119,40.17,-90.58
836139,40.33,-90.58
836144,40.81,-90.58
836150,40.01,-90.58
836160,39.57,-90.58
836170,39.73,-90.58
836257,39.21,-90.54
836271,40.81,-90.54
836274,41.29,-90.54
836276,40.17,-90.54
836285,40.69,-90.54
836312,40.29,-90.54
836315,39.09,-90.54
836317,40.13,-90.54
836338,39.61,-90.54
836387,40.21,-90.54
836401,42.45,-90.54
836453,39.65,-90.54
836468,39.69,-90.54
836479,39.77,-90.54
836495,40.57,-90.54
836504,42.41,-90.54
836546,39.45,-90.54
836570,40.37,-90.54
836571,39.33,-90.54
836607,40.65,-90.54
836611,40.93,-90.54
836613,39.37,-90.54
836623,41.05,-90.54
836624,41.25,-90.54
836625,39.97,-90.54
836633,39.57,-90.54
836645,40.05,-90.54
836733,39.05,-90.54
836759,40.33,-90.54
836772,40.01,-90.54
836777,40.09,-90.54
836782,41.33,-90.54
836783,41.41,-90.54
836789,41.01,-90.54
836801,40.89,-90.54
836803,40.85,-90.54
836805,39.17,-90.54
836828,40.73,-90.54
836837,39.01,-90.54
836841,41.37,-90.54
836858,39.29,-90.54
836874,40.45,-90.54
836879,40.77,-90.54
836897,39.25,-90.54
836905,39.41,-90.54
836924,40.41,-90.54
836940,41.09,-90.54
836944,40.61,-90.54
836949,42.49,-90.54
836965,39.13,-90.54
836966,41.49,-90.54
836989,40.53,-90.54
836991,40.49,-90.54
836999,41.17,-90.54
837005,38.97,-90.54
837007,41.13,-90.54
837012,39.81,-90.54
837031,41.45,-90.54
837034,39.89,-90.54
837053,39.93,-90.54
837055,40.97,-90.54
837064,39.49,-90.54
837065,39.53,-90.54
837084,39.73,-90.54
837123,39.85,-90.54
837134,41.21,-90.54
837138,40.25,-90.54
837153,38.93,-90.54
837185,41.33,-90.5
837189,40.09,-90.5
837196,41.37,-90.5
837199,40.89,-90.5
837206,41.13,-90.5
837246,39.89,-90.5
837251,39.93,-90.5
837253,39.01,-90.5
837272,40.37,-90.5
837279,38.97,-90.5
837281,40.61,-90.5
837284,40.57,-90.5
837287,41.17,-90.5
837291,41.09,-90.5
837305,40.01,-90.5
837339,41.01,-90.5
837352,39.17,-90.5
837366,40.49,-90.5
837387,39.45,-90.5
837402,39.61,-90.5
837411,40.85,-90.5
837420,39.37,-90.5
837434,41.05,-90.5
837435,39.97,-90.5
837456,40.93,-90.5
837469,40.69,-90.5
837491,39.33,-90.5
837558,41.29,-90.5
837565,41.45,-90.5
837577,41.41,-90.5
837579,41.25,-90.5
837624,42.49,-90.5
837632,40.97,-90.5
837635,39.65,-90.5
837657,42.41,-90.5
837664,39.73,-90.5
837677,40.45,-90.5
837687,39.21,-90.5
837704,39.13,-90.5
837708,39.57,-90.5
837710,39.69,-90.5
837731,39.29,-90.5
837737,39.77,-90.5
837767,39.53,-90.5
837775,40.25,-90.5
837780,39.49,-90.5
837784,41.49,-90.5
837796,42.45,-90.5
837801,40.77,-90.5
837833,40.41,-90.5
837835,41.21,-90.5
837853,39.25,-90.5
837864,40.21,-90.5
837889,40.81,-90.5
837911,40.53,-90.5
837929,40.29,-90.5
837931,40.17,-90.5
837959,40.33,-90.5
837961,40.73,-90.5
837986,39.05,-90.5
837992,40.05,-90.5
837999,40.65,-90.5
838011,39.41,-90.5
838025,40.13,-90.5
838028,39.85,-90.5
838040,39.09,-90.5
838116,39.81,-90.5
838131,42.37,-90.46
838144,42.41,-90.46
838166,40.57,-90.46
838168,40.77,-90.46
838171,40.81,-90.46
838172,40.89,-90.46
838175,41.33,-90.46
838181,40.61,-90.46
838186,41.41,-90.46
838192,41.37,-90.46
838215,40.17,-90.46
838274,42.49,-90.46
838279,41.21,-90.46
838282,40.97,-90.46
838287,40.13,-90.46
838303,42.45,-90.46
838322,41.53,-90.46
838365,41.45,-90.46
838369,41.49,-90.46
838371,41.09,-90.46
838375,41.13,-90.46
838377,41.17,-90.46
838378,41.25,-90.46
838455,40.37,-90.46
838481,41.05,-90.46
838483,40.93,-90.46
838484,41.01,-90.46
838485,40.65,-90.46
838497,40.09,-90.46
838588,40.33,-90.46
838589,40.73,-90.46
838590,41.29,-90.46
838607,40.69,-90.46
838612,40.85,-90.46
838633,39.41,-90.46
838651,40.49,-90.46
838655,40.53,-90.46
838656,40.21,-90.46
838706,39.13,-90.46
838725,39.77,-90.46
838785,39.73,-90.46
838808,39.61,-90.46
838827,39.53,-90.46
838838,40.29,-90.46
838854,39.49,-90.46
838856,39.89,-90.46
838859,39.25,-90.46
838874,39.37,-90.46
838885,39.29,-90.46
838892,39.93,-90.46
838898,39.81,-90.46
838905,39.85,-90.46
838918,39.45,-90.46
838930,39.09,-90.46
838932,39.57,-90.46
838933,39.05,-90.46
838935,40.01,-90.46
838936,40.41,-90.46
838938,39.33,-90.46
838952,39.97,-90.46
838969,39.69,-90.46
838970,39.01,-90.46
838979,39.65,-90.46
838984,40.45,-90.46
838991,40.05,-90.46
839020,40.25,-90.46
839040,39.21,-90.46
839043,38.97,-90.46
839082,39.17,-90.46
839087,39.69,-90.42
839090,41.05,-90.42
839094,39.65,-90.42
839099,40.45,-90.42
839144,39.25,-90.42
839156,40.41,-90.42
839162,40.37,-90.42
839193,40.17,-90.42
839196,40.33,-90.42
839228,41.25,-90.42
839277,40.29,-90.42
839297,40.49,-90.42
839350,40.69,-90.42
839368,40.89,-90.42
839388,39.77,-90.42
839405,39.57,-90.42
839428,39.21,-90.42
839440,40.93,-90.42
839446,40.85,-90.42
