,latitude,longitude
618951,35.85,-99.9
618985,36.89,-99.9
618999,35.05,-99.9
619029,36.97,-99.9
619033,34.97,-99.9
619049,35.97,-99.9
619077,35.53,-99.9
619106,34.85,-99.9
619110,35.09,-99.9
619165,35.41,-99.9
619166,35.45,-99.9
619184,35.49,-99.9
619260,36.73,-99.9
619262,36.45,-99.9
619296,34.81,-99.9
619309,34.93,-99.9
619310,34.89,-99.9
619314,34.77,-99.9
619330,35.25,-99.9
619354,36.93,-99.86
619358,35.65,-99.86
619373,36.57,-99.86
619381,34.65,-99.86
619385,35.85,-99.86
619397,35.89,-99.86
619414,36.61,-99.86
619421,36.73,-99.86
619422,35.57,-99.86
619423,35.09,-99.86
619462,35.97,-99.86
619496,36.25,-99.86
619507,35.33,-99.86
619516,35.81,-99.86
619526,36.21,-99.86
619527,36.17,-99.86
619544,35.25,-99.86
619552,35.05,-99.86
619571,36.01,-99.86
619601,36.89,-99.86
619620,34.89,-99.86
619637,34.77,-99.86
619647,34.93,-99.86
619661,36.49,-99.86
619680,36.69,-99.86
619686,35.77,-99.86
619742,36.33,-99.86
619744,36.97,-99.86
619748,36.77,-99.86
619750,34.81,-99.86
619783,36.09,-99.86
619787,35.13,-99.86
619804,36.53,-99.86
619816,34.69,-99.86
619822,35.45,-99.86
619840,35.41,-99.86
619874,34.61,-99.86
619902,35.49,-99.86
619905,35.29,-99.86
619950,36.29,-99.86
619964,35.01,-99.86
620057,36.81,-99.86
620070,36.65,-99.86
620082,34.97,-99.86
620125,34.57,-99.86
620161,35.37,-99.86
620173,35.17,-99.86
620188,35.69,-99.86
620197,35.73,-99.86
620248,34.85,-99.86
620254,36.41,-99.86
620257,36.45,-99.86
620260,35.53,-99.86
620285,36.85,-99.86
620304,36.37,-99.86
620306,35.93,-99.86
620343,35.61,-99.86
620384,35.21,-99.86
620395,36.05,-99.86
620408,36.13,-99.86
620418,34.73,-99.86
620439,35.49,-99.82
620449,35.41,-99.82
620453,36.29,-99.82
620465,35.45,-99.82
620518,35.33,-99.82
620528,35.01,-99.82
620595,34.97,-99.82
620623,34.77,-99.82
620650,35.13,-99.82
620667,36.49,-99.82
620678,34.85,-99.82
620686,36.09,-99.82
620699,36.77,-99.82
620702,34.81,-99.82
620706,35.53,-99.82
620708,36.45,-99.82
620755,36.33,-99.82
620757,36.97,-99.82
620762,36.41,-99.82
620790,35.05,-99.82
