,latitude,longitude
1329520,42.33,-71.38
1329525,42.25,-71.38
1329616,42.41,-71.38
1329619,42.45,-71.38
1329620,42.69,-71.38
1329625,42.37,-71.38
1329723,42.49,-71.38
1329726,42.53,-71.38
1329816,42.13,-71.38
1329839,42.21,-71.38
1329842,42.17,-71.38
1329910,42.29,-71.38
1330119,42.57,-71.34
1330480,42.61,-71.34
1330500,42.53,-71.34
1330677,41.81,-71.34
1330714,42.17,-71.34
1330718,42.21,-71.34
1331037,42.05,-71.34
1331065,42.09,-71.34
1331095,41.93,-71.34
1331097,41.97,-71.34
1331118,42.41,-71.34
1331124,42.25,-71.34
1331150,41.89,-71.34
1331154,42.65,-71.34
1331181,42.33,-71.34
1331190,42.13,-71.34
1331191,42.29,-71.34
1331194,42.01,-71.34
1331197,42.45,-71.34
1331264,42.69,-71.34
1331278,42.37,-71.34
1331300,42.49,-71.34
1331398,42.69,-71.3
1331473,42.61,-71.3
1331724,42.41,-71.3
1331746,42.37,-71.3
1331747,42.49,-71.3
1331748,42.45,-71.3
1332035,41.97,-71.3
1332172,42.09,-71.3
1332173,42.05,-71.3
1332175,42.01,-71.3
1332233,42.21,-71.3
1332242,41.85,-71.3
1332243,41.89,-71.3
1332262,42.13,-71.3
1332340,42.65,-71.3
1332341,41.93,-71.3
1332359,42.17,-71.3
1332451,42.33,-71.3
1332466,42.25,-71.3
1332467,42.29,-71.3
1332499,42.53,-71.3
1332551,42.57,-71.3
1332557,41.81,-71.3
1332600,41.77,-71.3
1332695,42.53,-71.26
1332749,42.17,-71.26
1332751,42.21,-71.26
1332754,42.13,-71.26
1332767,41.85,-71.26
1332777,41.81,-71.26
1332783,42.33,-71.26
1332785,41.77,-71.26
1332806,41.89,-71.26
1332897,42.09,-71.26
1332898,42.05,-71.26
1332899,42.01,-71.26
1333095,42.57,-71.26
1333250,41.97,-71.26
1333259,41.93,-71.26
1333673,42.49,-71.26
1333679,42.37,-71.26
1333757,42.25,-71.26
1333760,42.29,-71.26
1333763,42.61,-71.26
1333780,42.65,-71.26
1333786,42.41,-71.26
1333791,42.45,-71.26
1333794,42.69,-71.26
1334164,41.97,-71.22
1334233,42.69,-71.22
1334234,42.41,-71.22
1334239,42.49,-71.22
1334240,42.37,-71.22
1334245,42.45,-71.22
1334246,41.85,-71.22
1334249,42.29,-71.22
1334260,41.73,-71.22
1334292,41.89,-71.22
1334347,41.93,-71.22
1334388,42.61,-71.22
1334390,42.25,-71.22
1334401,42.73,-71.22
1334451,42.33,-71.22
1334518,41.77,-71.22
1334519,41.81,-71.22
1334803,42.65,-71.22
1334883,42.17,-71.22
1334897,42.21,-71.22
1334898,42.13,-71.22
1334987,42.53,-71.22
1335153,42.57,-71.22
1335184,42.05,-71.22
1335187,42.01,-71.22
1335194,42.09,-71.22
1335580,42.33,-71.18
1335590,42.29,-71.18
1335668,42.53,-71.18
1335691,42.57,-71.18
1335740,41.73,-71.18
1335784,42.61,-71.18
1335827,42.65,-71.18
1336017,42.17,-71.18
1336047,41.89,-71.18
1336048,41.85,-71.18
1336061,42.13,-71.18
1336066,41.81,-71.18
1336086,42.21,-71.18
1336109,42.69,-71.18
1336125,41.97,-71.18
1336130,41.77,-71.18
1336152,41.69,-71.18
1336193,42.01,-71.18
1336238,42.05,-71.18
1336241,42.09,-71.18
1336362,42.41,-71.18
1336369,42.25,-71.18
1336425,42.37,-71.18
1336445,42.45,-71.18
1336475,42.49,-71.18
1336504,41.93,-71.18
1336579,42.73,-71.18
1336608,42.01,-71.14
1336610,42.29,-71.14
1336686,41.97,-71.14
1336817,42.53,-71.14
1336869,42.81,-71.14
1336914,42.57,-71.14
1336991,41.73,-71.14
1337142,41.69,-71.14
1337194,41.61,-71.14
1337206,41.93,-71.14
1337212,42.21,-71.14
1337247,42.41,-71.14
1337253,42.45,-71.14
1337261,42.17,-71.14
1337266,41.85,-71.14
1337267,41.89,-71.14
1337285,42.13,-71.14
1337300,42.05,-71.14
1337312,42.49,-71.14
1337379,42.09,-71.14
1337388,42.25,-71.14
1337426,42.33,-71.14
1337429,41.81,-71.14
1337558,42.69,-71.14
1337622,42.37,-71.14
1337633,42.77,-71.14
1337710,42.73,-71.14
1337774,42.61,-71.14
1337876,42.65,-71.14
1338154,41.61,-71.1
1338157,41.97,-71.1
1338185,41.57,-71.1
1338251,42.69,-71.1
1338300,42.77,-71.1
1338345,41.73,-71.1
1338364,42.29,-71.1
1338367,41.65,-71.1
1338370,41.77,-71.1
1338371,41.81,-71.1
1338380,42.21,-71.1
1338414,42.61,-71.1
1338470,41.89,-71.1
1338480,41.85,-71.1
1338544,42.05,-71.1
1338592,42.73,-71.1
1338660,42.25,-71.1
1338691,42.33,-71.1
1338700,42.49,-71.1
1338706,42.45,-71.1
1338709,42.37,-71.1
1338734,42.41,-71.1
1338757,41.93,-71.1
1338868,42.65,-71.1
1338894,42.57,-71.1
1338931,42.01,-71.1
1338932,42.09,-71.1
1338993,42.53,-71.1
1339029,42.13,-71.1
1339061,42.17,-71.1
