prod_solar-UPV,load_solar-UPV,prod_wind-onshore,load_wind-onshore,prod_ng,load_ng,prod_CCGT,load_CCGT,sLev,sCh,sDis,demand
0.0,0.0,12894.491427452213,12894.491427452213,0.0,0.0,0.0,0.0,0.0,0.0,2430.5085725477875,15325.0
0.0,0.0,14492.260349778682,14230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14230.0
0.0,0.0,18136.02602871679,12976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12976.0
0.0,0.0,22728.83834140092,11744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11744.0
0.0,0.0,27047.956470363773,10987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10987.0
0.0,0.0,31037.233861013763,10567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10567.0
0.0,0.0,34565.74275380487,10397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10397.0
0.0,0.0,37534.45935781954,10415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10415.0
0.0,0.0,39847.719905915386,10776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10776.0
0.0,0.0,40749.6946144059,11961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11961.0
0.0,0.0,40539.18228599921,14153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14153.0
0.0,0.0,39286.5382963971,15764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15764.0
435.1579220388375,0.0,37328.0273771889,16179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16179.0
859.6975775881594,0.0,36044.33657960814,16380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16380.0
1793.6830608296696,0.0,35896.00365115057,16583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16583.0
1427.8181014134248,0.0,36204.42721720536,16711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16711.0
2822.5752300475638,0.0,36532.56248644634,16665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16665.0
1442.6557261194707,0.0,35446.04175220812,16596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16596.0
834.2749112309747,0.0,35479.09308797958,16469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16469.0
471.1764930422282,0.0,36708.81055045455,16419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16419.0
0.0,0.0,37483.2102081674,17156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17156.0
0.0,0.0,39088.98193064818,18230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18230.0
0.0,0.0,40612.93890460012,18075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18075.0
0.0,0.0,42138.36182496258,17569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17569.0
0.0,0.0,42548.12666868501,16830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16830.0
0.0,0.0,42481.195754156775,15706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15706.0
0.0,0.0,42674.55773330408,14137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14137.0
0.0,0.0,42611.01640727934,12760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12760.0
0.0,0.0,42601.35637212963,11864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11864.0
